movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
3567,Bossa Nova (1999),1999,Comedy,"Bossa Nova is a romantic comedy that enfolds many love convergences and divergences, in today’s Rio de Janeiro. It’s in the city’s “useless landscape” that the lonely hearts of nine characters will cross destinies and they’ll discover new passions. The meeting place for these journeys is a charming English teacher, Mary Ann Simpson, former airline stewardess, who’s been living in Rio for two years, since she became a widow, and the newly separated Pedro Paulo. They approach each other without a hint that their lives will be linked by many characters and incidents.",https://www.themoviedb.org/movie/19600,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3570,"Last September, The (1999)",1999,Drama,"In the early 1920s, an Anglo-Irish family hosts guests on their country estate as violence of the Irish War of Independence closes in. Their spirited niece Lois is courted by a British officer, while new arrivals and a fugitive Irish volunteer disrupt the fragile calm, marking the end of an era.",https://www.imdb.com/title/tt0180793/,filled_verified,www.imdb.com,False,rand200_r2,,
3571,Time Code (2000),2000,Drama,"A production company begins casting for its next feature, and an up-and-coming actress named Rose tries to manipulate her filmmaker boyfriend, Alex, into giving her a screen test. Alex's wife, Emma, knows about the affair and is considering divorce, while Rose's girlfriend secretly spies on her and attempts to sabotage the relationship. The four storylines in the film were each shot in one take and are shown simultaneously, each taking up a quarter of the screen.",https://www.themoviedb.org/movie/36234,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3582,"Jails, Hospitals & Hip-Hop (2000)",2000,Drama,"Jails, Hospitals &amp; Hip-Hop is a cinematic tour de force that is unprecedented in film or hip-hop history. From the mind of Brooklyn actor, performance artist and hip-hop activist Danny Hoch, this film spins out the stories of ten lives shocked by global hip-hop, the prison system and life in general. Moving masterfully in and out of the characters while the camera cuts from film narrative to live performances, Danny blows your mind and makes you look at cultural power in a new way that is hysterically funny, tragically sad and uplifting all at once.",https://www.themoviedb.org/movie/94214,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3583,Black Tights (Les Collants Noirs) (1960),1960,Drama,"Live scenes of Paris and a continuity Narrator link together four dramatic choreographies, all by Roland Petit: Carmen (1949), La croqueuse de diamants (1950), Deuil en 24 heures (1953), and Cyrano de Bergerac (1959).",https://www.themoviedb.org/movie/117781,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,SUSPECT,"mentions_far_years:1949,1950,1953"
3595,Held Up (2000),2000,Comedy,"While they're on vacation in the Southwest, Rae finds out her man Michael spent their house money on a classic car, so she dumps him, hitching a ride to Vegas for a flight home. A kid promptly steals Michael's car, leaving him at the Zip &amp; Sip, a convenience store. Three bumbling robbers promptly stage a hold up. Two take off with the cash stranding the third, with a mysterious crate, just as the cops arrive. The robber takes the store hostage. As incompetent cops bring in a SWAT team and try a by-the-book rescue, Michael has to keep the robber calm, find out what's in the crate, aid the negotiations, and get back to Rae. The Stockholm Syndrome asserts its effect.",https://www.themoviedb.org/movie/19489,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
3609,Regret to Inform (1998),1998,Documentary,"In this film made over ten years, filmmaker Barbara Sonneborn goes on a pilgrimage to the Vietnamese countryside where her husband was killed. She and translator (and fellow war widow) Xuan Ngoc Nguyen explore the meaning of war and loss on a human level. The film weaves interviews with Vietnamese and American widows into a vivid testament to the legacy of war.",https://www.themoviedb.org/movie/113279,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3611,Saludos Amigos (1943),1943,Animation|Children's|Comedy,"Live-action segments show members of the Disney staff touring South America and recording their impressions in sketches. These segue into four animated sections: ""Lake Titicaca"" depicts tourist Donald Duck's troubles with a stubborn llama; and in ""Aquarela do Brasil,"" Jose Carioca shows Donald the sights and sound of Rio de Janeiro.",https://www.themoviedb.org/movie/14906,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3623,Mission: Impossible 2 (2000),2000,Action|Thriller,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",https://www.themoviedb.org/movie/955,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3626,8 1/2 Women (1999),1999,Comedy,"After the death of his wife, wealthy businessman Philip Emmenthal and his son Storey open their own private harem in their family residence in Geneva (they get the idea while watching Federico Fellini's 8½ and after Storey is ""given"" a woman, Simato (Inoh), to waive her pachinko debts). They sign one-year contracts with eight (and a half) women to this effect. The women each have a gimmick (one is a nun, another a kabuki performer, etc.). Philip soon becomes dominated by his favourite of the concubines, Palmira, who has no interest in Storey as a lover, despite what their contract might stipulate. Philip dies, the concubines' contracts expire, and Storey is left alone with Giulietta (the titular ""½"", played by Fujiwara) and of course the money and the houses.",https://www.themoviedb.org/movie/11332,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",1974,Horror,A total re-edit of Mario Bava's gothic classic Lisa and the Devil (1973) for US release in 1975. Cheesy exorcism scenes were shot to try to capitalize on the success of The Exorcist (1973).,https://www.themoviedb.org/movie/262871,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
3631,It's in the Water (1998),1998,Comedy,"When hordes of gays and lesbians come out ""of the closet"" in the fictional town of Azalea Springs, Texas, intolerant residents go into a panic about the water supply.",https://www.themoviedb.org/movie/21060,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),1962,Drama,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",https://www.themoviedb.org/movie/499,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
3647,Running Free (2000),2000,Drama,"The tale of the extraordinary life and times of Lucky, a horse that was born in captivity but achieves his dream of running free with the help of a stableboy.",https://www.themoviedb.org/movie/120077,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
3650,Anguish (Angustia) (1986),1986,Horror,This gruesome horror film is about a mother-fixated ophthalmologist's assistant with an unhealthy interest in eyeballs and goes on a killing spree to collect human eyeballs for his mother's collection. But this is all just a horror movie viewed by a small crowd where a very real killer in the audience begins killing the patrons one by one paralleling the action in the other movie.,https://www.themoviedb.org/movie/42002,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3667,Rent-A-Cop (1988),1988,Action|Comedy,"When call-girl Della gets caught in the middle of a drug bust at a hotel where she was meeting a trick, she is held hostage by a robber that busted in on the drug agents and the drug dealers. She gets rescued by vice cop Church who is accused of staging the aborted bust. Ex-ballplayer turned drug dealer Roger is in tight with corrupt vice cops and their superiors And the fireworks start popping.",https://www.themoviedb.org/movie/80287,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
3687,Light Years (1988),1988,Sci-Fi,"In San Francisco, two teenagers playing hide and seek among the cars in an abandoned railway depot exchange affection. A white van arrives in the vicinity of the store and points a gun toward a large LCD clock. The teens have sex, the cannon fires all around, catches fire, and melts.",https://www.imdb.com/title/tt0088940/,filled_plot_dataset,www.imdb.com,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
3690,Porky's Revenge (1985),1985,Comedy,"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game since he has bet on the opposing team.",https://www.themoviedb.org/movie/23919,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
3693,"Toxic Avenger, The (1984)",1984,Comedy|Horror,A bullied health-club janitor is transformed by toxic waste into a grotesque vigilante who takes on criminals and corrupt officials in his town.,https://www.themoviedb.org/movie/15239-the-toxic-avenger,fixed_auditpass6,www.themoviedb.org,False,rand200_r1,,
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),1981,Action|Sci-Fi,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",https://www.themoviedb.org/movie/8810,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
3717,Gone in 60 Seconds (2000),2000,Action|Crime,"To save his brother’s life, retired master car thief Randall “Memphis” Raines must reunite his old crew and steal 50 luxury cars in just a few days, all while the police close in and one car—‘Eleanor’—proves especially elusive.",https://www.imdb.com/title/tt0187078/plotsummary,filled_tmdb|fixed_rand200_semantic,www.imdb.com,False,rand200_r1;rand300_r3,,
3721,Trixie (1999),1999,Comedy,"Emily Watson stars as Trixie, an eccentric woman who aspires to quit her job as a security guard and become a private detective. However, comedy intervenes and the mess begins...",https://www.themoviedb.org/movie/31610,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
3722,Live Virgin (1999),1999,Comedy,"Chubby high school student and Madonna-devotee Oh Dong-ku is a trans woman living with her abusive, alcoholic father. Dong-ku works part-time to save money for the sex reassignment surgery she craves.",https://www.imdb.com/title/tt0889064/,filled_plot_dataset,www.imdb.com,False,rand300_r3;re_audit200_hr1,OK,
3728,One False Move (1991),1991,Thriller,"Following a series of drug deals and murders, three criminals -- Fantasia, Ray Malcolm and Pluto -- travel from Los Angeles to Houston, finally arriving in a small Arkansas town to go into hiding. Two detectives from the LAPD, who are already on the case, contact the town's sheriff, Dale Dixon, to alert him of the fugitives' presence in the area. Underestimating Dixon, the criminals have no idea what they are about to face.",https://www.themoviedb.org/movie/21128,filled_tmdb,www.themoviedb.org,False,rand200_r1,,
